"sample_id","image_path","crop_path","damage_class","component_class","severity_score","area_pixels","split"
"train_dacl10k_v2_train_5946_10","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_10.png","rust","bridge component unknown","0.0001806640625","222.0","train"
"train_dacl10k_v2_train_5946_11","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_11.png","rust","bridge component unknown","0.0029158528645833333","3583.0","train"
"train_dacl10k_v2_train_5946_12","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_12.png","rust","bridge component unknown","0.00017578125","216.0","train"
"train_dacl10k_v2_train_5946_13","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_13.png","rust","bridge component unknown","0.00039794921875","489.0","train"
"train_dacl10k_v2_train_5946_14","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_14.png","weathering","bridge component unknown","0.00650634765625","7995.0","train"
"train_dacl10k_v2_train_5946_15","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_15.png","rust","bridge component unknown","0.0012255859375","1506.0","train"
"train_dacl10k_v2_train_5946_16","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_16.png","weathering","bridge component unknown","0.047149251302083334","57937.0","train"
"train_dacl10k_v2_train_5946_17","images/train/dacl10k_v2_train_5946.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5946_17.png","weathering","bridge component unknown","0.11904134114583333","146278.0","train"
"train_dacl10k_v2_train_5947_2","images/train/dacl10k_v2_train_5947.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5947_2.png","rust","bridge component unknown","0.0117340087890625","9228.0","train"
"train_dacl10k_v2_train_5947_3","images/train/dacl10k_v2_train_5947.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5947_3.png","spalling","bridge component unknown","0.007245381673177083","5698.0","train"
"train_dacl10k_v2_train_5948_2","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_2.png","rust","bridge component unknown","0.0404625","77688.0","train"
"train_dacl10k_v2_train_5948_3","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_3.png","rust","bridge component unknown","0.0312359375","59973.0","train"
"train_dacl10k_v2_train_5948_5","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_5.png","rust","bridge component unknown","0.15807083333333333","303496.0","train"
"train_dacl10k_v2_train_5948_6","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_6.png","rust","bridge component unknown","0.00012395833333333334","238.0","train"
"train_dacl10k_v2_train_5948_7","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_7.png","rust","bridge component unknown","0.00012708333333333332","244.0","train"
"train_dacl10k_v2_train_5948_8","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_8.png","rust","bridge component unknown","0.0001140625","219.0","train"
"train_dacl10k_v2_train_5948_9","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_9.png","rust","bridge component unknown","0.00014375","276.0","train"
"train_dacl10k_v2_train_5948_10","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_10.png","rust","bridge component unknown","0.00011145833333333334","214.0","train"
"train_dacl10k_v2_train_5948_11","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_11.png","rust","bridge component unknown","0.00044947916666666666","863.0","train"
"train_dacl10k_v2_train_5948_12","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_12.png","weathering","bridge component unknown","0.5239432291666667","1005971.0","train"
"train_dacl10k_v2_train_5948_15","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_15.png","graffiti","bridge component unknown","0.0072171875","13857.0","train"
"train_dacl10k_v2_train_5948_16","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_16.png","weathering","bridge component unknown","0.1453296875","279033.0","train"
"train_dacl10k_v2_train_5948_17","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_17.png","weathering","bridge component unknown","0.10587760416666667","203285.0","train"
"train_dacl10k_v2_train_5948_18","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_18.png","weathering","bridge component unknown","0.1556171875","298785.0","train"
"train_dacl10k_v2_train_5948_19","images/train/dacl10k_v2_train_5948.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5948_19.png","weathering","bridge component unknown","0.07690625","147660.0","train"
"train_dacl10k_v2_train_5949_2","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_2.png","rust","bridge component unknown","0.00037708333333333333","724.0","train"
"train_dacl10k_v2_train_5949_3","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_3.png","weathering","bridge component unknown","0.4679098958333333","898387.0","train"
"train_dacl10k_v2_train_5949_4","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_4.png","weathering","bridge component unknown","0.4873166666666667","935648.0","train"
"train_dacl10k_v2_train_5949_5","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_5.png","rust","bridge component unknown","0.0003557291666666667","683.0","train"
"train_dacl10k_v2_train_5949_6","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_6.png","rust","bridge component unknown","0.000340625","654.0","train"
"train_dacl10k_v2_train_5949_7","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_7.png","rust","bridge component unknown","7.239583333333333e-05","139.0","train"
"train_dacl10k_v2_train_5949_8","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_8.png","rust","bridge component unknown","0.00031302083333333334","601.0","train"
"train_dacl10k_v2_train_5949_9","images/train/dacl10k_v2_train_5949.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5949_9.png","wetspot","bridge component unknown","0.057833854166666664","111041.0","train"
"train_dacl10k_v2_train_5950_2","images/train/dacl10k_v2_train_5950.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5950_2.png","wetspot","bridge component unknown","0.03685569159188665","45088.0","train"
"train_dacl10k_v2_train_5950_3","images/train/dacl10k_v2_train_5950.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5950_3.png","wetspot","bridge component unknown","0.022642447149912617","27700.0","train"
"train_dacl10k_v2_train_5950_4","images/train/dacl10k_v2_train_5950.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5950_4.png","weathering","bridge component unknown","0.2768043251161141","338633.0","train"
"train_dacl10k_v2_train_5951_1","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_1.png","rust","bridge component unknown","0.0006686469952573473","818.0","train"
"train_dacl10k_v2_train_5951_2","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_2.png","rust","bridge component unknown","0.00041770001781968764","511.0","train"
"train_dacl10k_v2_train_5951_3","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_3.png","rust","bridge component unknown","0.00022642447149912617","277.0","train"
"train_dacl10k_v2_train_5951_4","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_4.png","rust","bridge component unknown","0.0026541525594139448","3247.0","train"
"train_dacl10k_v2_train_5951_5","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_5.png","rust","bridge component unknown","0.2164552554182477","264804.0","train"
"train_dacl10k_v2_train_5951_6","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_6.png","spalling","bridge component unknown","0.044592542215493976","54553.0","train"
"train_dacl10k_v2_train_5951_7","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_7.png","weathering","bridge component unknown","0.9930928274939798","1214916.0","train"
"train_dacl10k_v2_train_5951_9","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_9.png","wetspot","bridge component unknown","0.40276581170312076","492730.0","train"
"train_dacl10k_v2_train_5951_10","images/train/dacl10k_v2_train_5951.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5951_10.png","wetspot","bridge component unknown","0.3264329726345182","399347.0","train"
"train_dacl10k_v2_train_5953_2","images/train/dacl10k_v2_train_5953.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5953_2.png","rust","bridge component unknown","0.023935953776041668","14118.0","train"
"train_dacl10k_v2_train_5953_3","images/train/dacl10k_v2_train_5953.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5953_3.png","rust","bridge component unknown","0.0026957194010416665","1590.0","train"
"train_dacl10k_v2_train_5954_2","images/train/dacl10k_v2_train_5954.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5954_2.png","weathering","bridge component unknown","0.060277303059895836","47404.0","train"
"train_dacl10k_v2_train_5954_3","images/train/dacl10k_v2_train_5954.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5954_3.png","wetspot","bridge component unknown","0.016026814778645832","12604.0","train"
"train_dacl10k_v2_train_5955_2","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_2.png","weathering","bridge component unknown","0.04218606696605922","51609.0","train"
"train_dacl10k_v2_train_5955_3","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_3.png","spalling","bridge component unknown","0.0041165113302151606","5036.0","train"
"train_dacl10k_v2_train_5955_4","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_4.png","spalling","bridge component unknown","0.011808404026268508","14446.0","train"
"train_dacl10k_v2_train_5955_5","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_5.png","rust","bridge component unknown","0.0010021530760214033","1226.0","train"
"train_dacl10k_v2_train_5955_6","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_6.png","spalling","bridge component unknown","0.021415504436121325","26199.0","train"
"train_dacl10k_v2_train_5955_7","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_7.png","spalling","bridge component unknown","0.001139479109277191","1394.0","train"
"train_dacl10k_v2_train_5955_8","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_8.png","weathering","bridge component unknown","0.12609309070221014","154258.0","train"
"train_dacl10k_v2_train_5955_9","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_9.png","weathering","bridge component unknown","0.04104904010737588","50218.0","train"
"train_dacl10k_v2_train_5955_10","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_10.png","rust","bridge component unknown","0.01247868585525509","15266.0","train"
"train_dacl10k_v2_train_5955_11","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_11.png","rust","bridge component unknown","0.02931502101578759","35863.0","train"
"train_dacl10k_v2_train_5955_12","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_12.png","rust","bridge component unknown","0.006910442173478746","8454.0","train"
"train_dacl10k_v2_train_5955_13","images/train/dacl10k_v2_train_5955.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5955_13.png","weathering","bridge component unknown","0.07809192016126","95535.0","train"
"train_dacl10k_v2_train_5956_1","images/train/dacl10k_v2_train_5956.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5956_1.png","rust","bridge component unknown","0.0759429931640625","59724.0","train"
"train_dacl10k_v2_train_5957_1","images/train/dacl10k_v2_train_5957.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5957_1.png","rust","bridge component unknown","0.025319417317708332","19912.0","train"
"train_dacl10k_v2_train_5958_0","images/train/dacl10k_v2_train_5958.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5958_0.png","graffiti","bridge component unknown","0.0031982421875","3930.0","train"
"train_dacl10k_v2_train_5959_1","images/train/dacl10k_v2_train_5959.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5959_1.png","rust","bridge component unknown","0.0019400187441424555","1656.0","train"
"train_dacl10k_v2_train_5959_2","images/train/dacl10k_v2_train_5959.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5959_2.png","weathering","bridge component unknown","0.0987066541705717","84256.0","train"
"train_dacl10k_v2_train_5960_1","images/train/dacl10k_v2_train_5960.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5960_1.png","rust","bridge component unknown","0.04560465494791666","56039.0","train"
"train_dacl10k_v2_train_5960_2","images/train/dacl10k_v2_train_5960.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5960_2.png","rust","bridge component unknown","0.0027880859375","3426.0","train"
"train_dacl10k_v2_train_5961_1","images/train/dacl10k_v2_train_5961.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5961_1.png","rust","bridge component unknown","0.0007588541666666667","1457.0","train"
"train_dacl10k_v2_train_5961_2","images/train/dacl10k_v2_train_5961.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5961_2.png","rust","bridge component unknown","0.0059828125","11487.0","train"
"train_dacl10k_v2_train_5961_3","images/train/dacl10k_v2_train_5961.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5961_3.png","rust","bridge component unknown","0.0015942708333333334","3061.0","train"
"train_dacl10k_v2_train_5962_1","images/train/dacl10k_v2_train_5962.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5962_1.png","rust","bridge component unknown","0.024224","18168.0","train"
"train_dacl10k_v2_train_5962_2","images/train/dacl10k_v2_train_5962.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5962_2.png","rust","bridge component unknown","0.024618666666666667","18464.0","train"
"train_dacl10k_v2_train_5962_3","images/train/dacl10k_v2_train_5962.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5962_3.png","rust","drainage","0.009968","7476.0","train"
"train_dacl10k_v2_train_5963_2","images/train/dacl10k_v2_train_5963.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5963_2.png","rust","bridge component unknown","0.0012581380208333333","1546.0","train"
"train_dacl10k_v2_train_5963_3","images/train/dacl10k_v2_train_5963.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5963_3.png","rust","bridge component unknown","0.011883138020833333","14602.0","train"
"train_dacl10k_v2_train_5963_4","images/train/dacl10k_v2_train_5963.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5963_4.png","rust","bridge component unknown","0.010087890625","12396.0","train"
"train_dacl10k_v2_train_5966_1","images/train/dacl10k_v2_train_5966.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5966_1.png","rust","bridge component unknown","0.012418291550603528","26749.0","train"
"train_dacl10k_v2_train_5966_2","images/train/dacl10k_v2_train_5966.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5966_2.png","rust","bridge component unknown","0.018551996285979575","39961.0","train"
"train_dacl10k_v2_train_5968_1","images/train/dacl10k_v2_train_5968.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5968_1.png","rust","bridge component unknown","0.02896666666666667","13904.0","train"
"train_dacl10k_v2_train_5968_2","images/train/dacl10k_v2_train_5968.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5968_2.png","rust","bridge component unknown","0.03335833333333333","16012.0","train"
"train_dacl10k_v2_train_5970_0","images/train/dacl10k_v2_train_5970.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5970_0.png","rust","bridge component unknown","0.00737283950617284","4479.0","train"
"train_dacl10k_v2_train_5970_1","images/train/dacl10k_v2_train_5970.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5970_1.png","rust","bridge component unknown","0.00537119341563786","3263.0","train"
"train_dacl10k_v2_train_5970_2","images/train/dacl10k_v2_train_5970.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5970_2.png","rust","bridge component unknown","0.0011522633744855968","700.0","train"
"train_dacl10k_v2_train_5971_1","images/train/dacl10k_v2_train_5971.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5971_1.png","spalling","bridge component unknown","0.007955555555555556","4833.0","train"
"train_dacl10k_v2_train_5972_1","images/train/dacl10k_v2_train_5972.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5972_1.png","spalling","bridge component unknown","0.008190247252747253","11448.0","train"
"train_dacl10k_v2_train_5972_2","images/train/dacl10k_v2_train_5972.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5972_2.png","spalling","bridge component unknown","0.05004721840659341","69954.0","train"
"train_dacl10k_v2_train_5972_3","images/train/dacl10k_v2_train_5972.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5972_3.png","weathering","bridge component unknown","0.14650011446886446","204772.0","train"
"train_dacl10k_v2_train_5972_4","images/train/dacl10k_v2_train_5972.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5972_4.png","weathering","bridge component unknown","0.0378341059981685","52883.0","train"
"train_dacl10k_v2_train_5972_5","images/train/dacl10k_v2_train_5972.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5972_5.png","weathering","bridge component unknown","0.3561383928571429","497796.0","train"
"train_dacl10k_v2_train_5972_6","images/train/dacl10k_v2_train_5972.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5972_6.png","spalling","bridge component unknown","0.011046245421245422","15440.0","train"
"train_dacl10k_v2_train_5973_0","images/train/dacl10k_v2_train_5973.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5973_0.png","rust","bridge component unknown","0.0037443033854166665","4601.0","train"
"train_dacl10k_v2_train_5973_1","images/train/dacl10k_v2_train_5973.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5973_1.png","rust","bridge component unknown","0.004707845052083334","5785.0","train"
"train_dacl10k_v2_train_5973_3","images/train/dacl10k_v2_train_5973.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5973_3.png","rust","bridge component unknown","0.1475390625","181296.0","train"
"train_dacl10k_v2_train_5973_5","images/train/dacl10k_v2_train_5973.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5973_5.png","rust","bridge component unknown","0.00166748046875","2049.0","train"
"train_dacl10k_v2_train_5973_7","images/train/dacl10k_v2_train_5973.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5973_7.png","weathering","bridge component unknown","0.01544677734375","18981.0","train"
"train_dacl10k_v2_train_5974_0","images/train/dacl10k_v2_train_5974.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5974_0.png","rust","bridge component unknown","0.05370442708333333","16498.0","train"
"train_dacl10k_v2_train_5974_1","images/train/dacl10k_v2_train_5974.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5974_1.png","rust","bridge component unknown","0.06623372395833334","20347.0","train"
"train_dacl10k_v2_train_5974_4","images/train/dacl10k_v2_train_5974.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5974_4.png","weathering","bridge component unknown","0.234697265625","72099.0","train"
"train_dacl10k_v2_train_5975_2","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_2.png","rust","bridge component unknown","0.00041585286458333334","511.0","train"
"train_dacl10k_v2_train_5975_3","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_3.png","rust","bridge component unknown","0.0008333333333333334","1024.0","train"
"train_dacl10k_v2_train_5975_4","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_4.png","rust","bridge component unknown","0.0007771809895833333","955.0","train"
"train_dacl10k_v2_train_5975_5","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_5.png","rust","bridge component unknown","0.0005289713541666666","650.0","train"
"train_dacl10k_v2_train_5975_6","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_6.png","rust","bridge component unknown","0.0014803059895833334","1819.0","train"
"train_dacl10k_v2_train_5975_7","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_7.png","rust","bridge component unknown","0.0009855143229166668","1211.0","train"
"train_dacl10k_v2_train_5975_8","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_8.png","rust","bridge component unknown","0.00020182291666666667","248.0","train"
"train_dacl10k_v2_train_5975_9","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_9.png","rust","bridge component unknown","0.007498372395833334","9214.0","train"
"train_dacl10k_v2_train_5975_10","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_10.png","efflorescence","bridge component unknown","0.0036067708333333334","4432.0","train"
"train_dacl10k_v2_train_5975_11","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_11.png","spalling","bridge component unknown","0.0009871419270833333","1213.0","train"
"train_dacl10k_v2_train_5975_12","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_12.png","weathering","bridge component unknown","0.0822119140625","101022.0","train"
"train_dacl10k_v2_train_5975_13","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_13.png","rust","bridge component unknown","0.003921712239583333","4819.0","train"
"train_dacl10k_v2_train_5975_14","images/train/dacl10k_v2_train_5975.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5975_14.png","rust","bridge component unknown","0.0006868489583333334","844.0","train"
"train_dacl10k_v2_train_5976_2","images/train/dacl10k_v2_train_5976.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5976_2.png","rust","bridge component unknown","0.006819407145182292","5363.0","train"
"train_dacl10k_v2_train_5977_0","images/train/dacl10k_v2_train_5977.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5977_0.png","rust","bridge component unknown","0.20754877726236978","163223.0","train"
"train_dacl10k_v2_train_5977_1","images/train/dacl10k_v2_train_5977.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5977_1.png","weathering","bridge component unknown","0.05814234415690104","45725.0","train"
"train_dacl10k_v2_train_5977_2","images/train/dacl10k_v2_train_5977.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5977_2.png","weathering","bridge component unknown","0.027740478515625","21816.0","train"
"train_dacl10k_v2_train_5977_3","images/train/dacl10k_v2_train_5977.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5977_3.png","weathering","bridge component unknown","0.027498881022135418","21626.0","train"
"train_dacl10k_v2_train_5979_3","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_3.png","weathering","drainage","0.191546875","367770.0","train"
"train_dacl10k_v2_train_5979_4","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_4.png","spalling","bridge component unknown","0.006046875","11610.0","train"
"train_dacl10k_v2_train_5979_5","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_5.png","cavity","bridge component unknown","0.0009416666666666667","1808.0","train"
"train_dacl10k_v2_train_5979_6","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_6.png","cavity","bridge component unknown","0.00032239583333333333","619.0","train"
"train_dacl10k_v2_train_5979_7","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_7.png","cavity","bridge component unknown","0.00045520833333333334","874.0","train"
"train_dacl10k_v2_train_5979_8","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_8.png","cavity","bridge component unknown","0.010391145833333334","19951.0","train"
"train_dacl10k_v2_train_5979_9","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_9.png","cavity","bridge component unknown","0.00015677083333333333","301.0","train"
"train_dacl10k_v2_train_5979_10","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_10.png","cavity","bridge component unknown","0.0001890625","363.0","train"
"train_dacl10k_v2_train_5979_11","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_11.png","cavity","bridge component unknown","0.0002494791666666667","479.0","train"
"train_dacl10k_v2_train_5979_12","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_12.png","cavity","bridge component unknown","0.00033802083333333335","649.0","train"
"train_dacl10k_v2_train_5979_13","images/train/dacl10k_v2_train_5979.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5979_13.png","cavity","bridge component unknown","0.00026354166666666664","506.0","train"
"train_dacl10k_v2_train_5980_0","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_0.png","rust","bridge component unknown","0.05280924479166667","146007.0","train"
"train_dacl10k_v2_train_5980_1","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_1.png","rust","bridge component unknown","0.0017310474537037036","4786.0","train"
"train_dacl10k_v2_train_5980_4","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_4.png","spalling","bridge component unknown","0.2013896122685185","556802.0","train"
"train_dacl10k_v2_train_5980_5","images/train/dacl10k_v2_train_5980.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_5980_5.png","weathering","bridge component unknown","0.07327184606481481","202582.0","train"
